e, e_dot, e_int, stamp, 
-0.036376680378113695, 0.0, -0.007275336075622738, 89705000000, 
-0.036376680378113695, 0.0, -0.007275336075622738, 89705000000, 
-0.036376680378113695, 0.0, -0.007275336075622738, 89705000000, 
-0.036376680378113695, 0.0, -0.007275336075622738, 89705000000, 
-0.045530321488097436, -0.030512137033279138, -0.007885578816288322, 93819000000, 
-0.046133450645066854, -0.03252256755651053, -0.008536030167418532, 93853000000, 
-0.0347002570926891, 0.03610021465136113, -0.008424268615056891, 93887000000, 
-0.03622558902845913, 0.0330262053886924, -0.007803953117747672, 93921000000, 
-0.0363762416698087, -0.005586615257065335, -0.007153472519397129, 93955000000, 
-0.036433887318581236, -0.0006943276337403418, -0.007269047867789939, 93989000000, 
-0.03657684893198458, -0.0006686908739196121, -0.007292465194691634, 94023000000, 
-0.036594273106957974, -0.0005346192945891263, -0.00730700062383492, 94057000000, 
-0.03628337848133392, 0.000978234835502199, -0.007296966701351764, 94091000000, 
-0.035937293029540664, 0.0021899335913910336, -0.007254329641188838, 94125000000, 
-0.035744494858967864, 0.0017962787412201947, -0.007197677757989495, 94159000000, 
-0.035378872340124816, 0.001861402298052826, -0.007137377348575556, 94193000000, 
-0.03428712598075743, 0.004857896260701451, -0.0070273662119900064, 94227000000, 
-0.03417271511454174, 0.0040205240852769315, -0.006922580895694932, 94261000000, 
-0.034118172428537624, 0.0005631785073993469, -0.006838534234922452, 94295000000, 
-0.03338181593917039, 0.0026363305845711568, -0.006778180232149982, 94329000000, 
-0.03291593160344877, 0.004007469416962839, -0.006694394664743785, 94363000000, 
-0.03287176080700423, 0.0017001837738872076, -0.006611300556641559, 94397000000, 
-0.03280018165220192, 0.0003858331708228348, -0.006572524937510329, 94431000000, 
-0.03242104239165165, 0.001502394717841915, -0.006539532323390521, 94465000000, 
-0.03232015300124998, 0.0016000955031731517, -0.006502758469673571, 94499000000, 
-0.03223410029624131, 0.0006231403180344727, -0.006465019712609529, 94533000000, 
-0.03223410029624131, 0.00028684235002888564, -0.00645255690624884, 94533000000, 
-0.031864795811344514, 0.0012310149496559907, -0.006422199760255143, 94567000000, 
-0.031864795811344514, 0.0012310149496559907, -0.006397579461262022, 94567000000, 
-0.03164074332409881, 0.0007468416241523482, -0.006358022329785856, 94601000000, 
-0.031442932547740075, 0.0014062108786814613, -0.006329898112212227, 94635000000, 
-0.031442932547740075, 0.000659369254529113, -0.006301773894638598, 94635000000, 
-0.03128204093373194, 0.0005363053800271078, -0.006277860401947473, 94669000000, 
-0.03128204093373194, 0.0005363053800271078, -0.00626713429434693, 94669000000, 
-0.03103974490347706, 0.0008076534341829381, -0.00624025511806273, 94703000000, 
-0.03103974490347706, 0.0008076534341829381, -0.006224102049379071, 94703000000, 
-0.030738528075276356, 0.0010040560940023531, -0.006187867858815366, 94737000000, 
-0.030738528075276356, 0.0010040560940023531, -0.006167786736935318, 94737000000, 
-0.03048745689860968, 0.0008369039222222546, -0.006130967536610826, 94771000000, 
-0.03048745689860968, 0.0008369039222222546, -0.006114229458166381, 94771000000, 
-0.030266799466016563, 0.0007355247753103889, -0.006082780884215728, 94805000000, 
-0.030266799466016563, 0.0007355247753103889, -0.0060680703887095195, 94805000000, 
-0.03004164750860174, 0.0007505065247160811, -0.006038349762708991, 94839000000, 
-0.03004164750860174, 0.0007505065247160811, -0.0060233396322146695, 94839000000, 
-0.029825101748247023, 0.0007218192011823841, -0.0059938931176967, 94873000000, 
-0.029545343968619877, 0.001654345133272871, -0.005960806215031243, 94907000000, 
-0.029409887331062232, 0.0013840480572826358, -0.005918688869861942, 94941000000, 
-0.02926347495335325, 0.0009395633842220844, -0.0058812470835356906, 94975000000, 
-0.029166288446679397, 0.0008119962812761181, -0.005855976715406326, 95009000000, 
-0.029166288446679397, 0.0003239550222461825, -0.005839736789780803, 95009000000, 
-0.0289549608603371, 0.0007044252878076612, -0.005819169183579726, 95043000000, 
-0.02882303667311109, 0.0011441725785610198, -0.005796285732008506, 95077000000, 
-0.02870984979805903, 0.0008170368742602246, -0.005765856488767148, 95111000000, 
-0.02864557709074499, 0.0005915319412203371, -0.005745230904127674, 95145000000, 
-0.02864557709074499, 0.00021424235771347103, -0.005733400265303267, 95145000000, 
-0.028557185041093378, 0.0002946401655053744, -0.005723222614838891, 95179000000, 
-0.02845098126609659, 0.0006486527488280014, -0.00571024955986233, 95213000000, 
-0.028386999690137547, 0.0005672845031861005, -0.005693011066488502, 95247000000, 
-0.028386999690137547, 0.0002132719198634734, -0.005681665376424779, 95247000000, 
-0.028391293011607876, -1.4311071567761624e-05, -0.005677686159458865, 95281000000, 
-0.028379717139244177, 2.427516964456644e-05, -0.005677200656065973, 95315000000, 
-0.028379717139244177, 3.8586241212328065e-05, -0.005676715152673082, 95315000000, 
-0.0283392313947042, 0.00013495248179992703, -0.005673244378212836, 95349000000, 
-0.0283392313947042, 0.00013495248179992703, -0.005670545328576838, 95349000000, 
-0.02831455634774565, 8.22501565284998e-05, -0.00566620127581027, 95383000000, 
-0.02831455634774565, 8.22501565284998e-05, -0.005664556272679699, 95383000000, 
-0.028291516987538772, 7.679786735625739e-05, -0.005661375312202005, 95417000000, 
-0.028291516987538772, 7.679786735625739e-05, -0.00565983935485488, 95417000000, 
-0.02833675715540866, -0.00015080055956628868, -0.0056613194086990795, 95451000000, 
-0.028340420806110593, -0.00016301272857273627, -0.005664579663270535, 95485000000, 
-0.028340420806110593, -1.2212169006447596e-05, -0.00566783991784199, 95485000000, 
-0.028340420806110593, 0.0, -0.0056680841612221184, 95485000000, 
-0.028321461753167004, 6.319684314529811e-05, -0.005666820224359213, 95519000000, 
-0.028321461753167004, 6.319684314529811e-05, -0.005665556287496307, 95519000000, 
-0.028321461753167004, 0.0, -0.0056642923506334, 95519000000, 
-0.02837640278309969, -0.000183136766442292, -0.0056679550859622466, 95553000000, 
-0.02837640278309969, -0.000183136766442292, -0.005671617821291093, 95553000000, 
-0.028486405258495065, -0.00036667491798457924, -0.00568261405497963, 95587000000, 
-0.028486405258495065, -0.00036667491798457924, -0.005689947553339321, 95587000000, 
-0.028685253711285358, -0.0006628281759676428, -0.005710537615218366, 95621000000, 
-0.02879239443431439, -0.0010199639193977466, -0.005730936893606321, 95655000000, 
-0.02879239443431439, -0.0003571357434301037, -0.005751336171994276, 95655000000, 
-0.028917142005672566, -0.0004158252378605916, -0.0057667953916200896, 95689000000, 
-0.028917142005672566, -0.0004158252378605916, -0.005775111896377302, 95689000000, 
-0.029054756283607958, -0.0004587142597846372, -0.005792602686330206, 95723000000, 
-0.029054756283607958, -0.0004587142597846372, -0.005801776971525899, 95723000000, 
-0.02934659324306227, -0.0009727898648477044, -0.005830407054018546, 95757000000, 
-0.029474424997800744, -0.0013988957139759544, -0.0058583849682980645, 95791000000, 
-0.029474424997800744, -0.0004261058491282499, -0.005886362882577584, 95791000000, 
-0.029474424997800744, 0.0, -0.005894884999560149, 95791000000, 
-0.02982190153000089, -0.0011582551073338148, -0.005918050101706825, 95825000000, 
-0.02982190153000089, -0.0011582551073338148, -0.0059412152038535015, 95825000000, 
-0.02982190153000089, 0.0, -0.0059643803060001775, 95825000000, 
-0.02982190153000089, 0.0, -0.0059643803060001775, 95825000000, 
-0.030226859530159494, -0.0013498600005286872, -0.0059913775060107515, 95859000000, 
-0.030226859530159494, -0.0013498600005286872, -0.006018374706021325, 95859000000, 
-0.030226859530159494, 0.0, -0.006045371906031899, 95859000000, 
0.014817138435201879, 0.15014665988453793, -0.0030424387083411403, 95893000000, 
0.014817138435201879, 0.15014665988453793, -3.950551065038249e-05, 95893000000, 
0.014817138435201879, 0.0, 0.0029634276870403754, 95893000000, 
0.014817138435201879, 0.0, 0.0029634276870403754, 95893000000, 
0.014817138435201879, 0.0, 0.0029634276870403754, 95893000000, 
0.015818550567532272, 0.003338040441101311, 0.003030188495862402, 95927000000, 
0.015818550567532272, 0.003338040441101311, 0.003096949304684428, 95927000000, 
0.01619695775928014, 0.0012613573058262277, 0.0031889372596229787, 95961000000, 
0.01619695775928014, 0.0012613573058262277, 0.003214164405739503, 95961000000, 
0.01619695775928014, 0.0, 0.003239391551856028, 95961000000, 
0.016013667343794568, -0.0006109680516185739, 0.0032271721908236563, 95995000000, 
0.016013667343794568, -0.0006109680516185739, 0.0032149528297912853, 95995000000, 
0.015690857365318334, -0.0010760332615874478, 0.0031812128035271646, 96029000000, 
0.015690857365318334, -0.0010760332615874478, 0.003159692138295416, 96029000000, 
0.015690857365318334, 0.0, 0.0031381714730636667, 96029000000, 
0.015508152132846037, -0.0006090174415743221, 0.0031259911242321804, 96063000000, 
0.015508152132846037, -0.0006090174415743221, 0.003113810775400694, 96063000000, 
0.015498000256667033, -3.3839587263347536e-05, 0.0031009536348239404, 96097000000, 
0.015498000256667033, -3.3839587263347536e-05, 0.0031002768430786736, 96097000000, 
0.015498000256667033, 0.0, 0.0030996000513334064, 96097000000, 
0.015498000256667033, 0.0, 0.0030996000513334064, 96097000000, 
0.01517464940436073, -0.0010778361743543398, 0.00307804332784632, 96131000000, 
0.01517464940436073, -0.0010778361743543398, 0.003056486604359233, 96131000000, 
0.01517464940436073, 0.0, 0.003034929880872146, 96131000000, 
0.01517464940436073, 0.0, 0.003034929880872146, 96131000000, 
0.014960335141742831, -0.0007143808753929994, 0.003020642263364286, 96165000000, 
0.014960335141742831, -0.0007143808753929994, 0.003006354645856426, 96165000000, 
0.014960335141742831, 0.0, 0.0029920670283485663, 96165000000, 
0.014960335141742831, 0.0, 0.0029920670283485663, 96165000000, 
0.014960335141742831, 0.0, 0.0029920670283485663, 96165000000, 
0.014960335141742831, 0.0, 0.0029920670283485663, 96165000000, 
0.014960335141742831, 0.0, 0.0029920670283485663, 96165000000, 
0.01483944679795765, -0.00040296114595060145, 0.002984007805429554, 96199000000, 
0.01483944679795765, -0.00040296114595060145, 0.002975948582510542, 96199000000, 
0.01483944679795765, 0.0, 0.00296788935959153, 96199000000, 
0.014641071745053413, -0.0006612501763474573, 0.002954664356064581, 96233000000, 
0.014641071745053413, -0.0006612501763474573, 0.0029414393525376316, 96233000000, 
0.014641071745053413, 0.0, 0.0029282143490106825, 96233000000, 
0.014641071745053413, 0.0, 0.0029282143490106825, 96233000000, 
0.01436395704894819, -0.0009237156536840799, 0.002909740035937001, 96267000000, 
0.01436395704894819, -0.0009237156536840799, 0.0028912657228633196, 96267000000, 
0.014224096877721814, -0.00046620057075458476, 0.002863467398374546, 96301000000, 
0.014224096877721814, -0.00046620057075458476, 0.0028541433869594545, 96301000000, 
0.014066116450086461, -0.0005266014254511758, 0.0028342873470353393, 96335000000, 
0.014066116450086461, -0.0005266014254511758, 0.0028237553185263154, 96335000000, 
0.014066116450086461, 0.0, 0.0028132232900172924, 96335000000, 
0.013894738770478792, -0.0005712589320255637, 0.0028017981113767805, 96369000000, 
0.013894738770478792, -0.0005712589320255637, 0.00279037293273627, 96369000000, 
0.013894738770478792, 0.0, 0.002778947754095758, 96369000000, 
0.013894738770478792, 0.0, 0.002778947754095758, 96369000000, 
0.013894738770478792, 0.0, 0.002778947754095758, 96369000000, 
0.013748727266627236, -0.0004867050128385189, 0.002769213653838988, 96403000000, 
0.013748727266627236, -0.0004867050128385189, 0.002759479553582218, 96403000000, 
0.013644655012129029, -0.0003469075149940247, 0.0027428073030255663, 96437000000, 
0.013644655012129029, -0.0003469075149940247, 0.0027358691527256864, 96437000000, 
0.01352535201110398, -0.00039767667008349755, 0.002720977469024136, 96471000000, 
0.01352535201110398, -0.00039767667008349755, 0.002713023935622466, 96471000000, 
0.01352535201110398, 0.0, 0.0027050704022207957, 96471000000, 
0.01352535201110398, 0.0, 0.0027050704022207957, 96471000000, 
0.013423264744742733, -0.0003402908878708209, 0.0026982645844633797, 96505000000, 
0.013423264744742733, -0.0003402908878708209, 0.002691458766705963, 96505000000, 
0.013423264744742733, 0.0, 0.002684652948948547, 96505000000, 
0.01329937502727271, -0.0004129657249000764, 0.002676393634450545, 96539000000, 
0.01329937502727271, -0.0004129657249000764, 0.002668134319952544, 96539000000, 
0.013178012783764799, -0.0004045408116930387, 0.002651784189220681, 96573000000, 
0.013178012783764799, -0.0004045408116930387, 0.0026436933729868206, 96573000000, 
0.013044781862550623, -0.00044410307071391975, 0.002626720495338681, 96607000000, 
0.013044781862550623, -0.00044410307071391975, 0.002617838433924403, 96607000000, 
0.013044781862550623, 0.0, 0.0026089563725101247, 96607000000, 
0.012957267398368937, -0.0002917148806056216, 0.002603122074898012, 96641000000, 
0.012957267398368937, -0.0002917148806056216, 0.0025972877772858995, 96641000000, 
0.012957267398368937, 0.0, 0.0025914534796737873, 96641000000, 
0.012957267398368937, 0.0, 0.0025914534796737873, 96641000000, 
0.012957267398368937, 0.0, 0.0025914534796737873, 96641000000, 
0.012957267398368937, 0.0, 0.0025914534796737873, 96641000000, 
0.012893665539190146, -0.00021200619726263517, 0.002587213355728535, 96675000000, 
0.012893665539190146, -0.00021200619726263517, 0.002582973231783282, 96675000000, 
0.012893665539190146, 0.0, 0.002578733107838029, 96675000000, 
0.012893665539190146, 0.0, 0.002578733107838029, 96675000000, 
0.012893665539190146, 0.0, 0.002578733107838029, 96675000000, 
0.01285532831355871, -0.0001277907521047885, 0.0025761772927959336, 96709000000, 
0.01285532831355871, -0.0001277907521047885, 0.0025736214777538373, 96709000000, 
0.01285532831355871, 0.0, 0.0025710656627117422, 96709000000, 
0.01285532831355871, 0.0, 0.0025710656627117422, 96709000000, 
0.012734378046472896, -0.0004031675569527114, 0.0025630023115726873, 96743000000, 
0.012734378046472896, -0.0004031675569527114, 0.0025549389604336338, 96743000000, 
0.01268181592930006, -0.0001752070572427882, 0.0025433714681497234, 96777000000, 
0.012666992739647723, -0.00022461768941724192, 0.0025388791143613784, 96811000000, 
0.012666992739647723, -4.941063217445372e-05, 0.002534386760573034, 96811000000, 
0.012663947416018936, -1.0151078762623647e-05, 0.002533195526354292, 96845000000, 
0.012663947416018936, -1.0151078762623647e-05, 0.0025329925047790393, 96845000000, 
0.012663947416018936, 0.0, 0.0025327894832037874, 96845000000, 
0.01259564910085803, -0.00022766105053635224, 0.0025282362621930603, 96879000000, 
0.01259564910085803, -0.00022766105053635224, 0.0025236830411823332, 96879000000, 
0.01250881318374467, -0.0002894530570445378, 0.002513340759030715, 96913000000, 
0.01250881318374467, -0.0002894530570445378, 0.0025075516978898247, 96913000000, 
0.01250881318374467, 0.0, 0.0025017626367489342, 96913000000, 
0.01250881318374467, 0.0, 0.0025017626367489342, 96913000000, 
0.012432989391043807, -0.0002527459756695415, 0.002496707717235543, 96947000000, 
0.012432989391043807, -0.0002527459756695415, 0.002491652797722152, 96947000000, 
0.012432989391043807, 0.0, 0.0024865978782087615, 96947000000, 
0.012432989391043807, 0.0, 0.0024865978782087615, 96947000000, 
0.012432989391043807, 0.0, 0.0024865978782087615, 96947000000, 
0.012432989391043807, 0.0, 0.0024865978782087615, 96947000000, 
0.012432989391043807, 0.0, 0.0024865978782087615, 96947000000, 
0.012432989391043807, 0.0, 0.0024865978782087615, 96947000000, 
0.01239523555743018, -0.0001258461120454251, 0.0024840809559678527, 96981000000, 
0.01239523555743018, -0.0001258461120454251, 0.0024815640337269443, 96981000000, 
0.01239523555743018, 0.0, 0.002479047111486036, 96981000000, 
0.012351718553650793, -0.0001450566792646213, 0.002476145977900744, 97015000000, 
0.012351718553650793, -0.0001450566792646213, 0.002473244844315451, 97015000000, 
0.012351718553650793, 0.0, 0.0024703437107301586, 97015000000, 
0.012316781409614027, -0.00011645714678921888, 0.002468014567794374, 97049000000, 
0.012316781409614027, -0.00011645714678921888, 0.0024656854248585897, 97049000000, 
0.012268397270097837, -0.00016128046505396848, 0.002460130672621726, 97083000000, 
0.012268397270097837, -0.00016128046505396848, 0.002456905063320647, 97083000000, 
0.012216321341126036, -0.00017358642990600304, 0.0024502077254214476, 97117000000, 
0.012191178067429287, -0.00025739734222850083, 0.0024450597785768773, 97151000000, 
0.012191178067429287, -8.381091232249778e-05, 0.002439911831732307, 97151000000, 
0.012204979011350077, 4.600314640263355e-05, 0.00243915567641391, 97185000000, 
0.012204979011350077, 4.600314640263355e-05, 0.0024400757393419625, 97185000000, 
0.012224514695887196, 6.511894845706347e-05, 0.002442298181239157, 97219000000, 
0.012224514695887196, 6.511894845706347e-05, 0.002443600560208298, 97219000000, 
0.012224514695887196, 0.0, 0.002444902939177439, 97219000000, 
0.012248129515733354, 7.871606615385968e-05, 0.002446477260500516, 97253000000, 
0.012246257693532008, 7.247665881604064e-05, 0.002447926793676837, 97287000000, 
0.012246257693532008, -6.239407337819043e-06, 0.002449376326853158, 97287000000, 
0.012246257693532008, 0.0, 0.0024492515387064015, 97287000000, 
0.01224391055703978, -7.823788307423363e-06, 0.0024490950629402534, 97321000000, 
0.01224391055703978, -7.823788307423363e-06, 0.002448938587174105, 97321000000, 
0.01224391055703978, 0.0, 0.0024487821114079563, 97321000000, 
0.01222091905354425, -7.663834498509992e-05, 0.0024472493445082543, 97355000000, 
0.01222091905354425, -7.663834498509992e-05, 0.0024457165776085523, 97355000000, 
0.012155821191072782, -0.00021699287490489771, 0.0024398439532107522, 97389000000, 
0.012155821191072782, -0.00021699287490489771, 0.002435504095712654, 97389000000, 
0.012155821191072782, 0.0, 0.0024311642382145566, 97389000000, 
0.01205686859932467, -0.0003298419724937056, 0.002424567398764682, 97423000000, 
0.01205686859932467, -0.0003298419724937056, 0.002417970559314808, 97423000000, 
0.011974552017514442, -0.0002743886060340914, 0.0024058859477442524, 97457000000, 
0.011942254566503151, -0.0003820467760717293, 0.0023982450122228176, 97491000000, 
0.011942254566503151, -0.00010765817003763796, 0.0023906040767013833, 97491000000, 
0.01192890359738537, -4.450323039260443e-05, 0.0023875608486927783, 97525000000, 
0.01192890359738537, -4.450323039260443e-05, 0.002386670784084926, 97525000000, 
0.0119640591473625, 0.00011718516659043356, 0.0023881244228088827, 97559000000, 
0.0119640591473625, 0.00011718516659043356, 0.0023904681261406914, 97559000000, 
0.011991000213582747, 8.980355406749037e-05, 0.0023946079005538494, 97593000000, 
0.011991000213582747, 8.980355406749037e-05, 0.0023964039716352, 97593000000, 
0.012051615642035877, 0.00020205142817710195, 0.0024022410712800915, 97627000000, 
0.012121678884305856, 0.0004355955690770313, 0.0024109529826616322, 97661000000, 
0.012121678884305856, 0.00023354414089992934, 0.0024196648940431726, 97661000000, 
0.012121678884305856, 0.0, 0.0024243357768611714, 97661000000, 
0.012250903293152945, 0.0004307480294902961, 0.002432950737450977, 97695000000, 
0.012250903293152945, 0.0004307480294902961, 0.0024415656980407833, 97695000000, 
0.012308354502473825, 0.00019150403106960034, 0.0024540107392519808, 97729000000, 
0.012308354502473825, 0.00019150403106960034, 0.002457840819873373, 97729000000, 
0.01234289718584686, 0.00011514227791011832, 0.002463973746052967, 97763000000, 
0.01234289718584686, 0.00011514227791011832, 0.0024662765916111697, 97763000000, 
0.012440255234503641, 0.000324526828855935, 0.002475069973746491, 97797000000, 
0.012440255234503641, 0.000324526828855935, 0.0024815605103236096, 97797000000, 
0.012440255234503641, 0.0, 0.002488051046900728, 97797000000, 
0.012687030468356264, 0.0008225841128420749, 0.0025045027291575694, 97831000000, 
0.012687030468356264, 0.0008225841128420749, 0.002520954411414411, 97831000000, 
0.012808508330727487, 0.00040492620790407694, 0.002545504617829334, 97865000000, 
0.01815275037891283, 0.01821906636852189, 0.0029098859451997723, 97899000000, 
0.01815275037891283, 0.017814140160617813, 0.00327426727257021, 97899000000, 
0.01815275037891283, 0.0, 0.003630550075782566, 97899000000, 
0.017999568554128202, -0.0005106060826154274, 0.0036203379541302574, 97933000000, 
0.01784452439606972, -0.0010274199428103707, 0.00359978955527405, 97967000000, 
0.017628000763068908, -0.0012385593035309807, 0.003564806247551122, 98001000000, 
0.017628000763068908, -0.0007217454433360374, 0.0035400350614805016, 98001000000, 
0.017417367152507676, -0.000702112035204106, 0.0035115579119096994, 98035000000, 
0.017417367152507676, -0.000702112035204106, 0.003497515671205617, 98035000000, 
0.017417367152507676, 0.0, 0.003483473430501535, 98035000000, 
0.01724240707426907, -0.0005832002607953496, 0.003471809425285628, 98069000000, 
0.01724240707426907, -0.0005832002607953496, 0.003460145420069721, 98069000000, 
0.017119671459835964, -0.0004091187147770246, 0.0034402990405582737, 98103000000, 
0.017119671459835964, -0.0004091187147770246, 0.003432116666262733, 98103000000, 
0.017119671459835964, 0.0, 0.0034239342919671926, 98103000000, 
0.016995738993513712, -0.00041310822107417283, 0.0034156721275457095, 98137000000, 
0.016995738993513712, -0.00041310822107417283, 0.003407409963124226, 98137000000, 
0.016995738993513712, 0.0, 0.0033991477987027423, 98137000000, 
0.016759933553668806, -0.0007860181328163523, 0.0033834274360464156, 98171000000, 
0.016759933553668806, -0.0007860181328163523, 0.003367707073390089, 98171000000, 
0.016647537302262403, -0.0003746541713546779, 0.003344493627306668, 98205000000, 
0.016647537302262403, -0.0003746541713546779, 0.003337000543879574, 98205000000, 
0.016647537302262403, 0.0, 0.0033295074604524806, 98205000000, 
0.016503825215496086, -0.00047904028922105685, 0.0033199266546680593, 98239000000, 
0.016503825215496086, -0.00047904028922105685, 0.0033103458488836384, 98239000000, 
0.016503825215496086, 0.0, 0.003300765043099217, 98239000000, 
0.016345199659882726, -0.0005287518520445331, 0.0032901900060583263, 98273000000, 
0.016345199659882726, -0.0005287518520445331, 0.003279614969017436, 98273000000, 
0.01621870598806411, -0.0004216455727287215, 0.003260607020521971, 98307000000, 
0.01621870598806411, -0.0004216455727287215, 0.0032521741090673966, 98307000000, 
0.016062307434813478, -0.0005213285108354379, 0.003233314627396113, 98341000000, 
0.015936097759801496, -0.0009420274275420462, 0.0032144740788452725, 98375000000, 
0.015936097759801496, -0.0004206989167066082, 0.003195633530294431, 98375000000, 
0.015834072843682517, -0.0003400830537299282, 0.0031804178908857003, 98409000000, 
0.015834072843682517, -0.0003400830537299282, 0.0031736162298111018, 98409000000, 
0.015600900095455523, -0.0007772424940899816, 0.0031512697188547036, 98443000000, 
0.015466397090295271, -0.0012255858446241542, 0.0031267580019622206, 98477000000, 
0.01529648263739182, -0.0010147248602123428, 0.0030909186548761743, 98511000000, 
0.015198667368814561, -0.0008924324049356993, 0.0030641031397667766, 98545000000, 
0.015069509262118735, -0.000756577917576951, 0.003037643951221675, 98579000000, 
