e, e_dot, e_int, stamp, 
1.6728649980226513, 0.0, 0.33457299960453024, 18617000000, 
1.6728649980226513, 0.0, 0.33457299960453024, 18617000000, 
1.6728649980226513, 0.0, 0.33457299960453024, 18617000000, 
1.6504394835085199, -0.0747517150471048, 0.3330779653035882, 54453000000, 
1.6508543534624365, -0.07336881520071614, 0.33161058899957385, 54487000000, 
1.6506254195799421, 0.0006197869047408489, 0.33012795043672655, 54521000000, 
1.650550758952638, -0.001011981699328146, 0.33013536879966776, 54555000000, 
1.650488018560704, -0.00045800339746030855, 0.3301109464728856, 54589000000, 
1.6504753483279044, -0.0002513687491119872, 0.33010094172274973, 54623000000, 
1.650214633896808, -0.0009112822129867896, 0.33007853338569443, 54657000000, 
1.6495455579705758, -0.0030993011910955084, 0.3300157026796859, 54691000000, 
1.6481432950715438, -0.006904462750880747, 0.32986023246259516, 54725000000, 
1.6463918912696511, -0.010512222336415503, 0.32960538295411806, 54759000000, 
1.6438668406697148, -0.014254848006096665, 0.3292268018007273, 54793000000, 
1.6414499644387208, -0.016473089436434368, 0.3287805797585391, 54827000000, 
1.6391909367583066, -0.015586346371360508, 0.3283005161244495, 54861000000, 
1.6372390120592686, -0.014036507931507458, 0.32785866088375304, 54895000000, 
1.6356753759706002, -0.011718535959021429, 0.3274736883192117, 54929000000, 
1.6338471448401108, -0.011306224063859135, 0.3271174355246653, 54963000000, 
1.631857367124043, -0.012726696155190472, 0.3267586591956503, 54997000000, 
1.629380711110597, -0.014888112431713138, 0.32633901487165007, 55031000000, 
1.6268394175579146, -0.016726498553761477, 0.32587183305283696, 55065000000, 
1.6249339950386978, -0.014822386906330198, 0.32541027491381397, 55099000000, 
1.6210339139259196, -0.019351678773316856, 0.3248538217681688, 55133000000, 
1.6185020736478855, -0.021439737969374633, 0.32429799884083355, 55167000000, 
1.6172043278244619, -0.012765287004858905, 0.3237826876932178, 55201000000, 
1.6129585017606016, -0.018478572957612755, 0.3232443268821966, 55235000000, 
1.6118034631391536, -0.01800288228436105, 0.32279775284828116, 55269000000, 
1.6073170080199972, -0.018804979135348027, 0.3221385981946502, 55303000000, 
1.6056087440209548, -0.02064906372732933, 0.3216486143453404, 55337000000, 
1.6035488444864772, -0.012560545111733509, 0.32109830643516196, 55371000000, 
1.6020079459679524, -0.012002660176674654, 0.32074436896502556, 55405000000, 
1.6003108894215814, -0.010793183549652566, 0.3203911786584007, 55439000000, 
1.5983885066317183, -0.012064797787446993, 0.3200471561347501, 55473000000, 
1.5972352400823817, -0.01025216446399894, 0.3197289757423788, 55507000000, 
1.5972352400823817, -0.0038442218311218745, 0.3195239324530988, 55507000000, 
1.5944636204153688, -0.009238732223376308, 0.3192622733720088, 55541000000, 
1.5944636204153688, -0.009238732223376308, 0.31907749872754126, 55541000000, 
1.591652153273369, -0.009371557139999561, 0.3187052929402738, 55575000000, 
1.5897312033776654, -0.01577472345901147, 0.31838979847109355, 55609000000, 
1.5897312033776654, -0.006403166319011906, 0.31807430400191333, 55609000000, 
1.5868777769870799, -0.00951142130195167, 0.31775601224949407, 55643000000, 
1.5842843442030996, -0.01815619724855259, 0.317392888304523, 55677000000, 
1.581870165099098, -0.016692039626606075, 0.3168688190859518, 55711000000, 
1.581870165099098, -0.008047263680005154, 0.3165349782934197, 55711000000, 
1.5790570483864097, -0.00937705570896119, 0.3161864919056404, 55745000000, 
1.576449143750258, -0.0180700711628005, 0.3158250904823844, 55779000000, 
1.5738541762713205, -0.017342907050297285, 0.3152906912271992, 55813000000, 
1.5718352852990496, -0.015379528170694398, 0.3148092403547085, 55847000000, 
1.5700156966142893, -0.012794932190104044, 0.31438034387897734, 55881000000, 
1.5700156966142893, -0.0060652956158676235, 0.31412444523517524, 55881000000, 
1.5636260414109895, -0.021298850677666053, 0.31357716230930455, 55915000000, 
1.5611152033376763, -0.0296683109220434, 0.3129837960908637, 55949000000, 
1.558802874936476, -0.016077221581711765, 0.31223627464567616, 55983000000, 
1.5563153661509292, -0.015999457289156787, 0.3117488962950054, 56017000000, 
1.5563153661509292, -0.008291695951822367, 0.31142890714922233, 56017000000, 
1.5524314821684901, -0.01294627994146369, 0.3110041476313566, 56051000000, 
1.549653909131206, -0.022204856732410683, 0.3105600504967083, 56085000000, 
1.54639276410042, -0.020129060226900346, 0.30989854369334113, 56119000000, 
1.5431790258772708, -0.021582944179783976, 0.30928171327392645, 56153000000, 
1.5402563109680627, -0.020454843774524445, 0.30865520672971686, 56187000000, 
1.5378789322216362, -0.017666978852115545, 0.308087617937798, 56221000000, 
1.536272947594769, -0.013277877910979155, 0.30762721271896454, 56255000000, 
1.5347459198427378, -0.010443374596328011, 0.30725985331060957, 56289000000, 
1.532375519201574, -0.012991427977316524, 0.30689295910927206, 56323000000, 
1.529628366730399, -0.01705851037446286, 0.3064499870516474, 56357000000, 
1.526506742025254, -0.01956259058773317, 0.3059007085304818, 56391000000, 
1.524229074387571, -0.01799764114275959, 0.3053576122095482, 56425000000, 
1.5223303373533013, -0.013921348906509312, 0.30487107691774173, 56459000000, 
1.5195946886354967, -0.015447952506914367, 0.30441027335842463, 56493000000, 
1.5168636171239642, -0.018222400764456765, 0.30391924287418415, 56527000000, 
