e, e_dot, e_int, stamp, 
1.6034748772082386, 0.0, 0.3206949754416477, 89705000000, 
1.6034748772082386, 0.0, 0.3206949754416477, 89705000000, 
1.6034748772082386, 0.0, 0.3206949754416477, 89705000000, 
1.6034748772082386, 0.0, 0.3206949754416477, 89705000000, 
1.5669105656587425, -0.12188103849832006, 0.3182573546716813, 93819000000, 
1.5649856303193652, -0.1282974896295778, 0.31569140487908975, 93853000000, 
1.6121982789896332, 0.15095904443630218, 0.3162729649978494, 93887000000, 
1.6040748430678653, 0.1302973758283336, 0.31875058349179086, 93921000000, 
1.6032953528276062, -0.02967642054009012, 0.32130456499234034, 93955000000, 
1.6029522418971303, -0.003742003902450127, 0.32068816251950677, 93989000000, 
1.6021699095181987, -0.0037514776980248263, 0.32056116694952896, 94023000000, 
1.6011013745553326, -0.00616955780599208, 0.32041490173137743, 94057000000, 
1.5998071379757177, -0.007875905141603301, 0.3202052281366166, 94091000000, 
1.5985019607053816, -0.008664712833169977, 0.3199606982157621, 94125000000, 
1.597113251343867, -0.008979622106168872, 0.31969482333499777, 94159000000, 
1.5953923481470547, -0.010365375194423265, 0.3194005040130869, 94193000000, 
1.5923614121573555, -0.015839463955038546, 0.31899113410988517, 94227000000, 
1.5907184873771802, -0.015579535899581387, 0.31856481651210605, 94261000000, 
1.5893410698093018, -0.010067807826845687, 0.3181613979562558, 94295000000, 
1.5862538927430536, -0.014881982113755429, 0.3177542299953024, 94329000000, 
1.5839098899054547, -0.01810393301282372, 0.31730032349718734, 94363000000, 
1.582617245052995, -0.012122158966862232, 0.3168520685134335, 94397000000, 
1.5815809077907705, -0.007763273715613768, 0.3165405361832814, 94431000000, 
1.5789775737721092, -0.012132237602952381, 0.316211715107725, 94465000000, 
1.5780091114437913, -0.01190598782326413, 0.31590450620044475, 94499000000, 
1.5769761284275838, -0.006671484481751329, 0.31559752090956567, 94533000000, 
1.5769761284275838, -0.003443276720691557, 0.31546409121993063, 94533000000, 
1.5743279688487712, -0.008827198596041974, 0.3152186817135959, 94567000000, 
1.5743279688487712, -0.008827198596041974, 0.31504213774167505, 94567000000, 
1.572649951772691, -0.005593390253600579, 0.3147537259646822, 94601000000, 
1.5703435763836064, -0.013281308217215996, 0.3144880998003379, 94635000000, 
1.5703435763836064, -0.0076879179636154165, 0.3142224736359936, 94635000000, 
1.5683550149941405, -0.006628537964886346, 0.3139361445174236, 94669000000, 
1.5683550149941405, -0.006628537964886346, 0.31380357375812584, 94669000000, 
1.5661652583482528, -0.007299188819625731, 0.3135250192224356, 94703000000, 
1.5661652583482528, -0.007299188819625731, 0.31337903544604306, 94703000000, 
1.563726358160341, -0.008129667293039766, 0.31307045832378977, 94737000000, 
1.563726358160341, -0.008129667293039766, 0.312907864977929, 94737000000, 
1.5617050726734416, -0.006737618289664275, 0.31261051926627487, 94771000000, 
1.5617050726734416, -0.006737618289664275, 0.3124757669004816, 94771000000, 
1.5595154599706293, -0.007298709009374201, 0.31219504035450085, 94805000000, 
1.5595154599706293, -0.007298709009374201, 0.3120490661743133, 94805000000, 
1.5573547466690976, -0.007202377671772601, 0.3117590444406904, 94839000000, 
1.5573547466690976, -0.007202377671772601, 0.31161499688725497, 94839000000, 
1.5551333223930583, -0.007404747586797396, 0.31132285438208357, 94873000000, 
1.55216213449828, -0.01730870723605819, 0.3109766802373624, 94907000000, 
1.550594469068188, -0.015129511082900837, 0.31052599506396844, 94941000000, 
1.5485944795282234, -0.011892183233522443, 0.3100900722063128, 94975000000, 
1.5469725055741708, -0.012073211646724443, 0.3097440969447055, 95009000000, 
1.5469725055741708, -0.005406579846842045, 0.30950263271177103, 95009000000, 
1.5438549731498854, -0.010391774747617877, 0.3091866656198818, 95043000000, 
1.54211806473543, -0.016181469462469195, 0.3088630362306324, 95077000000, 
1.5398341380855318, -0.013402783547845262, 0.3083871450647231, 95111000000, 
1.5382364816763214, -0.012938610197028577, 0.30801257896648554, 95145000000, 
1.5382364816763214, -0.0053255213640346355, 0.30775380676254493, 95145000000, 
1.5363903699284573, -0.006153705826213625, 0.30752422221874004, 95179000000, 
1.5347894776489341, -0.011490013424624301, 0.3072944219502476, 95213000000, 
1.5328939665432055, -0.011654677950839373, 0.30693825427470645, 95247000000, 
1.5328939665432055, -0.006318370352428697, 0.3067051607156897, 95247000000, 
1.5301618879375474, -0.009106928685527205, 0.30639665473493055, 95281000000, 
1.5279760872269006, -0.016392931054349802, 0.3060687961138435, 95315000000, 
1.5279760872269006, -0.007286002368822597, 0.3057409374927566, 95315000000, 
