imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.06232606727438084, 0.00847011422437086, -0.06032259279262474, 2.6872014619049803e-09, -0.0008336779114875952, -3.2233089360734068e-06, -1.9437564261815403, -0.5000009349596798, 19394000000, 
-0.05769550711308911, -0.002710948362784029, -0.058335748012143265, -4.3893112039739497e-10, -0.0005088583540487249, 8.625801598913435e-07, -1.9437600004446165, -0.5000009350664729, 19415000000, 
-0.04710885209782958, 0.008397168220160072, -0.04985036611581389, 1.8995193653803232e-09, -0.0006175535231167611, -3.075878113031476e-06, -1.9437573477084635, -0.5000009349887126, 19451000000, 
-0.060680174301104124, 0.01899071039193696, -0.0580279569164386, 5.3746192322548926e-09, -0.0005562667863315334, -9.661945246990955e-06, -1.943758975669304, -0.5000009350360058, 19483000000, 
-0.05549776562896067, -0.002764037060158425, -0.05611288941207463, 7.230128472103739e-10, -0.0005829505804003066, -1.240264392075719e-06, -1.9437579197169434, -0.5000009350049814, 19515000000, 
-0.05704930967285114, -0.005786143372889526, -0.05681600965851655, -1.3624745936172583e-09, -0.0006223803220492389, 2.189135076011397e-06, -1.9437568913178584, -0.5000009349741721, 19550000000, 
-0.037886711051680205, -0.005750913962997283, -0.04251253394918386, -1.8417032344580983e-09, -0.0005771231090522884, 3.191179153235461e-06, -1.9437580571029465, -0.5000009350076734, 19583000000, 
-0.09537625588921791, 0.015948614662861647, -0.08244115012636771, 4.4136112656262185e-09, -0.0007080183453804941, -6.233752690764407e-06, -1.9437543347145916, -0.5000009348993231, 19627000000, 
-0.04319501167439224, -0.013107638358220236, -0.052787358750575775, -4.59435598088805e-09, -0.0008460006335948098, 5.430676761275934e-06, -1.943748246043109, -0.5000009347240999, 19664000000, 
-0.04150889003716409, 0.012215079505864554, -0.04426529225259752, 3.0336613805455037e-09, -0.00046445736362885114, -6.531625113752548e-06, -1.9437543541759885, -0.5000009348995231, 19685000000, 
-0.061721228742689524, -0.006592691111482431, -0.05744650365199372, -4.261437922798763e-10, -0.0006340920376970635, 6.720535300010593e-07, -1.9437496879797098, -0.5000009347648368, 19730000000, 
-0.06103983414440056, -0.0038876965705581705, -0.06015598616780813, -1.3411944371036392e-09, -0.0006782943912623809, 1.977304330362408e-06, -1.9437473811010129, -0.5000009346972708, 19767000000, 
-0.04788772745396348, -0.020734357900239146, -0.05088449589643666, -6.643845113587746e-09, -0.0006009562099421996, 1.105545629393988e-05, -1.9437487186855193, -0.5000009347364948, 19798000000, 
-0.050891291726873275, -0.010689998124148179, -0.05088655069252968, -3.888609708773324e-09, -0.0005184150757283111, 7.500957998395963e-06, -1.9437507839296961, -0.5000009347966726, 19828000000, 
-0.06786839504115356, -0.026382318186331844, -0.06371336752407394, -4.89648491780097e-09, -0.00040435761382214626, 1.2109293235553253e-05, -1.9437521186683266, -0.5000009348369943, 19849000000, 
-0.0525392822227118, 0.012881076184256452, -0.055267504663500666, 6.60667067827125e-10, -0.0006518614987056272, -1.0135083436266485e-06, -1.9437449260788915, -0.5000009346258873, 19886000000, 
-0.028863576387966265, 0.025547807177474006, -0.035310970350459325, 1.1526230474713606e-08, -0.0008945793326233398, -1.2884525781423002e-05, -1.9437357391637147, -0.5000009343538132, 19946000000, 
-0.0745487819285322, 0.016431039285794657, -0.06494760233097491, 8.712159601680623e-09, -0.0006086097345114954, -1.4314854179375711e-05, -1.9437434278340955, -0.5000009345782516, 19983000000, 
-0.06484199627875724, -0.00096266516295016, -0.06486385915379086, 1.9793260669823145e-09, -0.0006379724542159935, -3.102525906725417e-06, -1.9437408178728632, -0.5000009345001475, 20014000000, 
-0.04427721273507329, -0.005245552526965827, -0.049300135551725896, -1.7857521816106548e-09, -0.0010487451574378603, 1.7027513013488822e-06, -1.9437227495542826, -0.5000009339790193, 20074000000, 
-0.0835008236635088, 0.011729674131358326, -0.07512942245594581, 7.312415893613858e-09, -0.0008186279289237063, -8.932526774682462e-06, -1.9437293967314326, -0.5000009341643278, 20115000000, 
-0.041646329760100465, -0.0037845664127389373, -0.04982733044488617, -1.0507778843124879e-10, -0.0009350951066707941, 1.1237123120594199e-07, -1.943724158906926, -0.5000009340156347, 20159000000, 
-0.04580827193239641, 0.009224742664824126, -0.04678083989216237, 6.0149902459520194e-09, -0.0009205151171772872, -6.534374214729554e-06, -1.9437278763066743, -0.5000009341160133, 20217000000, 
-0.05913706703860093, 0.016076624403555194, -0.05611042047887421, 8.261912912339632e-09, -0.0006441149044763826, -1.2826768725458935e-05, -1.9437341752159147, -0.5000009342901746, 20252000000, 
-0.09845697386333488, 0.013567988186655432, -0.08809815850468536, 4.6241554633233e-09, -0.00047230770260540023, -9.790556956439586e-06, -1.9437347735467143, -0.5000009343049889, 20272000000, 
-0.055150276357123225, -0.00776829544594658, -0.06320501184259995, -2.185507101040469e-10, -0.0006522745801905748, 3.350593703041333e-07, -1.9437302372045258, -0.5000009341791519, 20299000000, 
-0.03981926282928475, 0.02714778109486609, -0.04553183979926439, 1.0741138081609923e-08, -0.0008041528207241703, -1.3357085624517387e-05, -1.9437268487265313, -0.5000009340841037, 20344000000, 
-0.07735821384794037, 0.03586901298713693, -0.06956827380000716, 1.8230071182810632e-08, -0.0007260342746981474, -2.51091054763081e-05, -1.9437303279662197, -0.5000009341756438, 20386000000, 
-0.03811381319334579, 0.020355251616484996, -0.04580150218193625, 1.2749292298496734e-08, -0.0007343191629771268, -1.736205854523486e-05, -1.9437290607614883, -0.5000009341377581, 20422000000, 
-0.08909261333866539, 0.009980590267014769, -0.07849795788262756, 7.619826096373781e-09, -0.0007742309702987822, -9.841799654996011e-06, -1.943728726377318, -0.5000009341219893, 20467000000, 
-0.07020484285835979, 0.005791573426364868, -0.07221918545718795, 7.375017423378054e-09, -0.0012592330769975336, -5.856753255690169e-06, -1.9437051889648853, -0.5000009335225317, 20524000000, 
-0.042334688943500946, -0.01831070922531366, -0.04962641661860703, -2.1679139389508054e-08, -0.0013614597880171123, 1.5923451856835575e-05, -1.9437019669968951, -0.5000009334410408, 20589000000, 
-0.0699567253739872, 0.0659520890826417, -0.06497983901253943, 4.640957396609139e-08, -0.0007253464786348765, -6.39826280723601e-05, -1.943714745531527, -0.5000009337301377, 20619000000, 
-0.08297190056471236, -0.028257121802714617, -0.07856463600653857, 1.7402855461536946e-10, -0.0008587780674792493, -2.0264671538036748e-07, -1.9437095928621275, -0.5000009336119234, 20660000000, 
-0.07807129855701145, 0.01842291894034489, -0.07818287635319929, 1.2656000951613903e-08, -0.001050634513318183, -1.2046054827994265e-05, -1.943701921252387, -0.5000009334192823, 20704000000, 
-0.05164487660013956, -0.004799203397837138, -0.058126019679941, -8.537019438521006e-10, -0.0010572866688180606, 8.074460494299554e-07, -1.943701942727486, -0.5000009334161365, 20749000000, 
-0.07221451843562579, -0.003695497881584755, -0.06876150385625054, -2.7337872860770803e-09, -0.0008813242829164517, 3.101908501863257e-06, -1.9437086263491874, -0.500000933556868, 20791000000, 
-0.060232088141833826, 0.006683065160012955, -0.06231266214174992, 2.9579396545056475e-09, -0.0007880817548343512, -3.7533411176704428e-06, -1.9437103901758006, -0.5000009335938134, 20826000000, 
-0.03339138857772571, -0.015940352153583304, -0.040456793564433435, -7.2877207536347515e-09, -0.000855368864679368, 8.519974311160516e-06, -1.9437092109890477, -0.5000009335699875, 20874000000, 
-0.029523241929458943, 0.011222786235142073, -0.032188818068449324, 3.9214641827251956e-09, -0.0007505435529410764, -5.224832279697247e-06, -1.9437173942379529, -0.5000009337457557, 20932000000, 
-0.01856274617296929, -0.0038062921774451733, -0.02188977084898941, -4.559774693959829e-10, -0.0005495601891799089, 8.297134297089888e-07, -1.9437270217138904, -0.5000009339614508, 20983000000, 
-0.05726551384236646, 0.0029463148489855388, -0.04860770903123732, 5.566337803703391e-10, -0.0005254654823387296, -1.059315595560885e-06, -1.9437287393620712, -0.5000009339980555, 21039000000, 
-0.08471905731954421, -0.012820897990550377, -0.07587357474343172, -4.961515102487109e-09, -0.0010361528252181302, 4.788400882314454e-06, -1.9436975935722658, -0.5000009333158674, 21106000000, 
-0.04198087535734519, 0.00868004762882444, -0.0502484437925821, 8.552832514026356e-09, -0.001504910620647065, -5.683282712397168e-06, -1.9436661781245246, -0.5000009326216788, 21180000000, 
-0.03187708005239843, -0.009307966063179329, -0.0363608059350896, -8.536056799140273e-09, -0.0009337527906467568, 9.141666707338928e-06, -1.943689900513949, -0.5000009331556343, 21230000000, 
-0.0713560677507165, -0.028819171445688966, -0.06278703838961382, -1.9342959870921146e-08, -0.000859236444864353, 2.251180101418394e-05, -1.9436951544529804, -0.5000009332769706, 21290000000, 
-0.07644930165012162, 0.007691082276130605, -0.05352458128223088, -4.713852741597284e-10, -0.0010093237512940334, 4.670307951788264e-07, -1.9287208828532016, -0.5000005814059285, 125991000000, 
-0.04836867616404532, 0.01966718624866343, -0.04964652538627155, 4.313260820086539e-09, -0.00028911755575588313, -1.491870948068075e-05, -1.929009683756904, -0.5000005923289939, 125996000000, 
-0.049082571948446466, -0.009851745854906136, -0.04922047983316791, 1.9608594805242943e-10, -0.0001272332721003522, -1.5411530711697118e-06, -1.9290178036250685, -0.5000005943001794, 126001000000, 
-0.047535456863977546, -0.019641489495155606, -0.04794699002504982, -3.0280215312424364e-10, -0.0002080047058293622, 1.455746647254457e-06, -1.9290225951430764, -0.5000005931550549, 126016000000, 
-0.012510083208362978, 0.0034482164038231646, -0.021171587082195593, 1.309028005295007e-10, -0.000562907822511807, -2.3254748876181232e-07, -1.9290385455063181, -0.5000005708549667, 126067000000, 
-0.06480480590369185, 0.000532624024081772, -0.05401587871443006, 3.9189468658012784e-07, 0.024636427698623103, 1.5907123036430736e-05, -1.92852082537243, -0.49999968428515, 126136000000, 
-0.057080977155786056, -0.025614168288443522, -0.056194903414804584, -0.0019387184963895047, 0.08076800495822882, -0.024003545678665222, -1.926875854526107, -0.49999702543627006, 126171000000, 
-0.07430860817968318, 0.017939556113677747, -0.06982107550356767, -0.0034152680429185766, 0.09388161375073756, -0.03637845480571264, -1.9220732116354782, -0.49999111092627, 126227000000, 
-0.024794181119066866, -0.006755724342396824, -0.03578862350954869, -0.002624286767785166, 0.09774235195893574, -0.026849024145517812, -1.9179415896397538, -0.499992021710313, 126270000000, 
-0.03286241965948389, -0.03494124785050956, -0.0335721230528421, -0.003390717125118899, 0.09960296497411311, -0.03404233122979972, -1.9148788654276516, -0.49999735049388216, 126301000000, 
-0.034240329552398426, 0.008015777358073177, -0.03407399430271866, -0.004236402038465884, 0.09900775444780821, -0.04278858824839924, -1.9101837490456555, -0.5000097928305489, 126348000000, 
-0.05712638968858164, 0.00019643724740584477, -0.05148395016500177, -0.003843213062953363, 0.09903228592739438, -0.03880767799070112, -1.9060026926447142, -0.5000278662831625, 126390000000, 
-0.036023630044432854, -0.0287047851376048, -0.039794756981067644, -0.0030157970439141754, 0.09970102184838969, -0.030248406565984307, -1.9009020091414373, -0.5000587043635041, 126441000000, 
-0.03896932985089338, -0.010019130217918327, -0.03916810271762444, -0.002980515346228886, 0.09952628067467567, -0.02994701827521697, -1.897196518658334, -0.5000880740109215, 126478000000, 
-0.021224313680961903, 0.008878744406215243, -0.025611025440151976, -0.0032804521592729153, 0.09911332668374019, -0.03309799266187967, -1.8937036460310233, -0.5001197159228756, 126513000000, 
-0.05246389519418382, 0.011317529662613802, -0.04589554290571316, -0.0030705805047672027, 0.09907104827161428, -0.030993721761668102, -1.8916172509382674, -0.5001408288114021, 126534000000, 
-0.048241454873253986, -0.02131025365520454, -0.04766468901262792, -0.0031037885642777223, 0.09970828661841803, -0.031128692203446138, -1.8890262488845964, -0.5001688322121774, 126560000000, 
-0.07545108339670167, -0.010673475395247892, -0.0686533524145615, -0.0031918775789136493, 0.09958507238988508, -0.03205176742169894, -1.8865239035512105, -0.5001979034764572, 126585000000, 
-0.053705872430775355, -0.034468191499828146, -0.057358516090703346, -0.00332378036520428, 0.1000393511967722, -0.03322472932342971, -1.8841181207852231, -0.5002277435353161, 126609000000, 
-0.1654645865183008, 0.02693329143104405, -0.13902452993154285, -0.0026574280788417854, 0.09905739429498346, -0.026827155082721217, -1.882616099818956, -0.5002475114014671, 126624000000, 
0.028137091169098585, 0.003485300823735245, -0.012743558316590103, -0.0026627014636792326, 0.09877785823647274, -0.026956460802225173, -1.8805233490328885, -0.5002760631702958, 126645000000, 
-0.21979867613875162, 0.018809390098554365, -0.16915504116415053, -0.002511439939903485, 0.09896452322772954, -0.025377174142741564, -1.877445404301467, -0.5003197818896331, 126676000000, 
-0.06947677108345834, 0.001564793957552555, -0.09384701515303119, -0.0025365862703465515, 0.09859838902670938, -0.025726447413450277, -1.87433577093326, -0.5003665120806469, 126707000000, 
0.04229728211059825, 0.006149494661075826, 0.009005312004985278, -0.0025800148233475037, 0.09838613014657079, -0.026223359120883458, -1.8706616299708934, -0.5004246365607941, 126744000000, 
-0.09580108820163691, -0.004241196091765122, -0.07016288901909773, -0.0027282781907351553, 0.09956343378324979, -0.02740241157887979, -1.8658165594004328, -0.5005059341406585, 126793000000, 
-0.1906679428131601, 0.0019432854783117918, -0.16119046450465854, -0.0026463565499940936, 0.0991055101806478, -0.026702415891612496, -1.8627020787614588, -0.5005622139903387, 126824000000, 
-0.16038766030857998, -0.00570206450045944, -0.16057655351218436, -0.0026248141053184346, 0.09816336047551627, -0.02673924458783286, -1.8596903062186831, -0.5006191879974873, 126854000000, 
-0.18440363027546608, -0.00672300124798966, -0.17857064934632522, -0.00265639356501329, 0.09805782190686439, -0.02709007311559847, -1.8574030254375313, -0.5006642925997681, 126877000000, 
-0.024847928555423844, -0.01655518452714666, -0.06243523289271173, -0.0027680861253507705, 0.09815828286215128, -0.028200229717120624, -1.8543187509315595, -0.5007270325044192, 126908000000, 
-0.04461559866511165, -0.01796173590811854, -0.048959443171207206, -0.0027947430617851683, 0.0986182647205622, -0.028339000586799577, -1.8484625029654127, -0.500851130423288, 126967000000, 
-0.06467369991986294, 0.024855314231851784, -0.06082479249477966, -0.0024581528272685556, 0.09819945049582232, -0.025032246258578934, -1.8439966504347969, -0.50095312711498, 127012000000, 
-0.02795442235237054, -0.022681024302608887, -0.035986439827450936, -0.0027454882654500937, 0.09921833406183994, -0.027671178834134724, -1.8403260639872565, -0.5010415649591216, 127049000000, 
-0.03860405587283129, -0.003908604772045765, -0.03796068539467813, -0.002672146030695041, 0.09935895390782834, -0.026893862360647364, -1.8368379421421686, -0.5011289069416928, 127084000000, 
-0.049070692382688935, 0.00020904286987629512, -0.046351113627611296, -0.0026259665985514957, 0.09938020449509567, -0.026423437261905464, -1.8338456491099624, -0.5012067112918719, 127114000000, 
-0.022792758036210396, 0.011740589785300617, -0.0285501912773196, -0.0025296395310251524, 0.09903692978360892, -0.025542386426480476, -1.8293542902984117, -0.5013270983013994, 127159000000, 
-0.0646850763846058, 0.005798304528669508, -0.05584464066440224, -0.0025618917471502737, 0.09930165209845139, -0.025799084839095304, -1.8262702377728999, -0.5014134040203913, 127190000000, 
-0.04522866852177346, -0.0244647522620685, -0.04781547404227093, -0.0027893171639549867, 0.09957877035459348, -0.02801116296196881, -1.8211622982455462, -0.5015604429252776, 127241000000, 
-0.07233222128990294, -0.023058994315955365, -0.06633202313296076, -0.002823739787679469, 0.10002592294322808, -0.028230079809232502, -1.818153687943412, -0.5016510860438245, 127271000000, 
-0.06006325108951574, 0.01916928644284623, -0.061593461015273875, -0.002492203304874517, 0.09898892629857337, -0.025176586897785503, -1.8145393967171075, -0.5017629921928116, 127307000000, 
-0.06288200468622687, 0.01900729349922265, -0.06256042353055843, -0.0024542749138149263, 0.09870769446055555, -0.024864068877585584, -1.8102533869035857, -0.5018999465432593, 127350000000, 
-0.03565986906287648, 0.01579105201177043, -0.0422312142487848, -0.0024826892812981004, 0.09876057471972587, -0.025138465307069768, -1.8056762802877668, -0.5020511520738058, 127396000000, 
-0.061322300703612796, -0.023883216031288287, -0.056644799956241, -0.0027876642661966034, 0.09959244026963339, -0.027990721571329816, -1.8011925872564332, -0.5022044702113042, 127441000000, 
-0.05851565734617843, 0.03439931402422809, -0.05805255060992044, -0.002424886780998528, 0.09840768714068422, -0.024641233337106026, -1.7960888709920235, -0.5023848477494525, 127492000000, 
-0.03285248757460782, 0.0015565208863774736, -0.03900849890790445, -0.0026195060253938994, 0.09898567908428736, -0.026463484916473243, -1.7920187148239213, -0.5025343869738672, 127533000000, 
-0.0753950023884083, 0.02647163701063341, -0.06648956369231122, -0.002506017718672448, 0.09858394179027866, -0.02542014118286723, -1.7869432191707535, -0.5027260635241401, 127584000000, 
-0.04470314236136093, 0.0015130816617868722, -0.05002870268046013, -0.0027013989015506694, 0.09924656070736426, -0.027219068170190215, -1.784857259497071, -0.5028076519391596, 127605000000, 
-0.06781070130329934, -0.019100734305346027, -0.06345867393824761, -0.002893668602478237, 0.0998208586193846, -0.028988616632839744, -1.7823621098773423, -0.5029066135744554, 127630000000, 
-0.04185403342841344, -0.0028625331480829777, -0.04713357811410694, -0.002810605206633477, 0.09941510432436541, -0.028271410322753467, -1.7785510352440521, -0.5030603950002336, 127668000000, 
-0.04553461123320899, -0.008303713202981369, -0.045920413030659586, -0.002919759760123448, 0.09952456034526419, -0.02933707770217126, -1.774452616412192, -0.5032302786218287, 127709000000, 
-0.04866179668423096, 0.02354371783457414, -0.04798854400244929, -0.0027820075910801457, 0.09890549883726726, -0.028127936502878183, -1.7706598628194217, -0.5033919172636849, 127747000000, 
-0.0662102105915301, -0.001993312487985556, -0.0617497404270932, -0.0029895347796660447, 0.09938128733134606, -0.030081465635463843, -1.7676745450210478, -0.5035224676944315, 127777000000, 
-0.0322129440600673, 0.059919579628896553, -0.03943555700600776, 0.007363098304310308, 0.09805923702245374, 0.07508826835583368, -1.7641899325052235, -0.5036766117416822, 127812000000, 
-0.026929354256452, -0.008031222877076812, -0.029985597883572558, 0.012320983220992359, 0.09788674645412018, 0.1258697797946246, -1.7607472650287217, -0.5038291493161561, 127847000000, 
-0.07569731695062107, -0.012520253833906755, -0.06451555045755407, 0.0008365753761131645, 0.09808492147067456, 0.008529092581914172, -1.7581896364664888, -0.5039359095966082, 127873000000, 
-0.026966704654885137, 0.010070133543795165, -0.036143125250122664, -0.0034417378610859016, 0.09921711259235089, -0.03468895406407182, -1.7546226457941219, -0.5040757311919144, 127909000000, 
-0.046558288545967996, -0.021609145466090184, -0.04400506872728083, 0.0029062513994310263, 0.10002162588177123, 0.02905623032829229, -1.7506300740852212, -0.5042315529238924, 127949000000, 
-0.04893012099109589, -0.0164270785425012, -0.04772435494209475, 0.0033949742747301837, 0.09917838185943559, 0.03423099077722243, -1.7474253673179723, -0.5043591434163762, 127981000000, 
-0.07193141560622932, -0.015698688285779683, -0.0660081096702871, -0.0002808039933671586, 0.09902981821948999, -0.002835549922395937, -1.7443375495065911, -0.5044795151044679, 128012000000, 
-0.055364829012633544, 0.014065650045077347, -0.05795921140949467, 0.0008302083227959963, 0.09898185111658674, 0.008387480264620707, -1.7396454940459023, -0.504658418890265, 128059000000, 
-0.07322740276685077, 0.025731579914035314, -0.06948598985545666, 0.003031985369647638, 0.09922536777555677, 0.03055655461520536, -1.735553474063955, -0.5048141057857742, 128100000000, 
-0.05333387029635798, 0.005035816234483813, -0.05728012725815212, 0.0020332630294578116, 0.09935619389128013, 0.020464381231055373, -1.7325563478717338, -0.5049266375348451, 128130000000, 
-0.050754453032751286, 0.01599943724227769, -0.052347648068401885, 0.0010641167195878593, 0.09970497687328085, 0.01067265399339382, -1.7300587673538879, -0.5050183661385096, 128155000000, 
-0.045245827781482714, 0.012161646243506007, -0.04697820293970183, 0.0009955194729117333, 0.09949059504357335, 0.010006166637919202, -1.7260514422803592, -0.5051636794204583, 128195000000, 
-0.0762252378346861, 0.03125756644141527, -0.06906955802193016, 0.0007428401586259359, 0.09976275207392904, 0.007446067226327671, -1.723551222814636, -0.5052533149561099, 128220000000, 
-0.050726319617937964, -0.02598234340746117, -0.05520854987988838, 0.00046900882735926116, 0.09919749599961823, 0.004728030910790996, -1.7199422578480654, -0.5053818680186534, 128256000000, 
-0.05609860660600914, -0.0037727164014490842, -0.05587527693993581, 0.0013873100413000772, 0.09921560561592847, 0.013982780558438206, -1.7159490743765018, -0.5055230032441261, 128296000000, 
-0.05781612767816409, -0.01249508061338225, -0.057337142588673465, 0.0012570040264023481, 0.09916453559528726, 0.012675943257904861, -1.7124564036966972, -0.505645510108342, 128331000000, 
-0.031069682113853202, 0.016005043977551328, -0.03748454615665803, 0.0011241382352917503, 0.09926007146148164, 0.011325180596187437, -1.707158392139059, -0.5058288224041352, 128384000000, 
-0.08855190555075518, 0.00275168903981689, -0.07605793760608631, 0.0013554131861592729, 0.09941817115606688, 0.013633455236583884, -1.703663242719647, -0.5059474255625576, 128419000000, 
-0.08363948159471812, 0.031904014849186216, -0.08177203717026867, 0.0011748753411891357, 0.09915477208849328, 0.011848903652772125, -1.698234045287222, -0.5061294465697995, 128473000000, 
-0.08141971568665135, -0.014955662665050991, -0.08149976837686375, 0.0006136927393222307, 0.09896233611423409, 0.006201275792578639, -1.694732032968314, -0.5062444612531798, 128508000000, 
-0.05527430638478397, -0.007655244637037405, -0.06168544864613489, 0.0008211148664465562, 0.09929422488265521, 0.008269512828333575, -1.6925393276747767, -0.50631562804996, 128530000000, 
-0.08300414800636352, -0.0027125467084821997, -0.07778702264161938, 0.0009807626021187464, 0.09936283562905554, 0.009870517441552897, -1.6898437561553956, -0.5064027138508952, 128557000000, 
-0.07651055143442032, -0.01627684901234664, -0.07681692728739035, 0.0007868236729872295, 0.09900674958373325, 0.007947172049333737, -1.6861411612440171, -0.506521491093971, 128594000000, 
-0.047375795262972205, 0.010409238019156886, -0.05457383720329898, 0.0009650606022060038, 0.0994527172806972, 0.009703712765154509, -1.6841480197321466, -0.5065847213175833, 128614000000, 
-0.041233948714524, -0.005093375098462161, -0.04449349712264785, 0.0009704591148347653, 0.09940792879267442, 0.009762391457312815, -1.6810517196864099, -0.506682432818545, 128645000000, 
-0.05440071481737865, 0.021054866117160415, -0.05197140727062299, 0.0010892717634000714, 0.09945944701084714, 0.010951918557130872, -1.676451644481817, -0.5068261987484427, 128691000000, 
-0.0565362680793774, 0.01089336249140075, -0.05541518302920658, 0.0009993704398595566, 0.09944882161512915, 0.010049092826128795, -1.6727493336205577, -0.506940210685963, 128728000000, 
-0.09146623855993094, 0.015930803988469133, -0.08264782584901895, 0.0010496278700795575, 0.09972351541208124, 0.010525379753634295, -1.671249744616502, -0.5069857903123102, 128743000000, 
-0.07408228367644779, -0.010312498515620374, -0.07617608548309615, 0.000831417434239396, 0.0995071668559203, 0.008355352287772726, -1.6696489317442618, -0.5070342120970829, 128759000000, 
-0.051266659655843365, -0.020516416902829827, -0.05735620757933986, 0.0006476261546096509, 0.09927662436703996, 0.006523450598151724, -1.6670503484248183, -0.5071123995766063, 128785000000, 
-0.06852472147652629, 0.01422986838585829, -0.06579126163457699, 0.0008850928986457488, 0.09958501261405518, 0.00888781228633222, -1.6650555401614724, -0.5071719971844288, 128805000000, 
-0.052167333714348604, -0.00982070329705552, -0.055498459418652585, 0.0008369883556126466, 0.09958464489157158, 0.00840479329442772, -1.6635574125368189, -0.5072165463661741, 128820000000, 
-0.028102513412457487, -0.0009886544930712156, -0.034798770510025806, 0.0008687860720245838, 0.09941192891487638, 0.008739253744573256, -1.6597563476505128, -0.5073290728055259, 128858000000, 
-0.053339492183062796, 0.012213707141224772, -0.04880134080200451, 0.0009295537257284735, 0.09958929214350745, 0.00933387220374047, -1.6561613169882998, -0.5074343346625287, 128894000000, 
-0.05178847592092157, 0.03296789634212054, -0.051056191336355194, 0.001089717666368575, 0.09988331280482275, 0.010909907128310217, -1.6541605166936546, -0.507492265716254, 128914000000, 
-0.05132169136302059, 0.00680970111331491, -0.05124941370564568, 0.0009560308418941824, 0.0993438202376739, 0.009623455586939764, -1.6487355796817968, -0.507648307615452, 128968000000, 
-0.05222479366133896, -0.025090279414356292, -0.05198407755865823, 0.0007016902788852881, 0.09933552813746721, 0.007063840018188072, -1.6462404177927685, -0.5077186807705055, 128993000000, 
-0.05233513311994865, 0.016389663377051493, -0.05224344383347282, 0.0009343327283862636, 0.0993806993445759, 0.009401551151765553, -1.642041732673448, -0.5078361096385093, 129035000000, 
-0.05308773171127652, 0.005268445864043425, -0.05288009478133137, 0.0009045698567490259, 0.09968236240331306, 0.009074522663188422, -1.6405442218745248, -0.5078775170781941, 129050000000, 
